is_Located_Outside_India,is_NCR,Counts_of_Restaurants_in_the_city,Average_Votes_per_Restaurant,Restaurants_in_city...5,Restaurants_in_city....25,Avg..daily.orders,Average_Cost_for_Two,Has_Table,Has_Online_Orders,Percentage.online.orders,Desserts,Café.Flag,is_Eco,is_Mid,is_High,Alcohol,Continental,Oriental,Oceanic,Asian,American,Café.Pub,Fast.Food,Desserts...Beverages,Latin.American,Arabic,International,Indian,Mediterranean,Health.Conscious,European,Votes_Value,isBad
0,1,1,2.31285E-05,0,0,0.56,0.0000616,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.009869825,TRUE
0,1,1,1.00774E-05,0,0,0.72,0.00028,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004184196,TRUE
0,1,1,0.000207496,0,0,0.2,0.0000616,1,1,0.803571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.08854643,FALSE
0,1,1,6.97159E-05,0,0,0.68,0.0000952,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.028142339,FALSE
0,1,1,0.000187341,0,0,0.68,0.0000532,0,1,0.803571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.077784891,FALSE
0,1,1,0.000307774,0,0,0.68,0.0000756,1,1,0.946428571,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.124239757,FALSE
0,1,1,0.000216582,0,0,0.08,0.0000336,0,1,0.910714286,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087427977,FALSE
0,1,1,8.26018E-06,0,0,0.64,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003429669,TRUE
0,1,1,1.51987E-05,0,0,0.28,0.0001568,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.006135297,TRUE
0,1,1,9.11924E-05,0,0,0.44,0.0000392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.039967075,FALSE
0,1,1,5.40216E-05,0,0,0.8,0.0000672,0,1,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021806978,FALSE
0,1,1,0.000168508,0,0,1,0.0000672,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.075795683,FALSE
0,1,1,0.000106556,0,0,0.16,0.00007,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.046700658,FALSE
0,1,1,2.36241E-05,0,0,0.76,0.000084,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.010626258,TRUE
0,1,1,0.00025524,0,0,0.48,0.000084,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.114808167,FALSE
0,1,1,0.000129354,0,0,0.68,0.0000252,0,1,0.857142857,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.058184333,FALSE
0,1,1,0.00056384,0,0,0.64,0.0000896,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.253618301,FALSE
0,1,1,0.000179576,0,0,0.12,0.0000896,1,1,0.839285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.080774419,FALSE
0,1,1,0.00081181,0,0,0.68,0.000084,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.346430858,FALSE
0,1,1,0.000150005,0,0,0.64,0.0001008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.06747302,FALSE
0,1,1,0.000169664,0,0,0.52,0.000084,1,1,0.803571429,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.068488583,FALSE
0,1,1,0.000176933,0,0,0.4,0.0000896,1,1,0.946428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.079585467,FALSE
0,1,1,0,0,0,0.32,0.0000112,0,1,0.875,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.92,0.000028,0,1,0.714285714,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.2,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0.000138771,0,0,0.08,0.0000896,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.070422535,FALSE
0,1,1,0.00038542,0,0,0.08,0.0001008,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17780928,FALSE
0,1,1,0.000300836,0,0,0.08,0.000112,1,1,0.946428571,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142256951,FALSE
0,1,1,0.000522704,0,0,0.76,0.0000896,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.247172429,FALSE
0,1,1,0.000122251,0,0,0.88,0.0000448,0,1,0.696428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.057808975,FALSE
0,1,1,8.42538E-05,0,0,0.52,0.000056,0,1,0.857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.038869581,FALSE
0,1,1,0.000158761,0,0,0.08,0.000112,1,1,0.857142857,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.076904609,FALSE
0,1,1,0.000131998,0,0,0.92,0.0001008,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.062418069,FALSE
0,1,1,6.80639E-05,0,0,0.88,0.0000672,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031400524,FALSE
0,1,1,0.000320825,0,0,0.08,0.0001232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.162810195,FALSE
0,1,1,5.15435E-05,0,0,0.08,0.000112,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023779038,FALSE
0,1,1,5.96385E-05,0,0,0.04,0.0000448,1,1,0.910714286,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.027513566,FALSE
0,1,1,0.000186515,0,0,0.56,0.0001064,1,1,0.732142857,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.092500076,FALSE
0,1,1,8.42538E-05,0,0,1,0.0000784,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.038869581,FALSE
0,1,1,0.000100444,0,0,1,0.000056,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.046338638,FALSE
0,1,1,0.000134971,0,0,0.56,0.0001008,1,1,0.892857143,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.062267545,FALSE
0,1,1,6.60814E-05,0,0,0.64,0.0000672,1,1,0.857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.031248095,FALSE
0,1,1,0.000854433,0,0,0.08,0.000028,0,1,0.678571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.423747028,FALSE
0,1,1,7.71501E-05,0,0,0.56,0.0000728,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.03648215,FALSE
0,1,1,0.000399297,0,0,0.8,0.0000392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.188816612,FALSE
0,1,1,1.48683E-05,0,0,0.04,0.000084,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.007030821,TRUE
0,1,1,1.71812E-05,0,0,0.16,0.000084,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.008520822,TRUE
0,1,1,0.000372038,0,0,0.12,0.0001176,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.171635876,FALSE
0,1,1,0.000303644,0,0,0.52,0.0001232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.143584995,FALSE
0,1,1,0.000290428,0,0,0.64,0.0000896,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133985733,FALSE
0,1,1,0.000240702,0,0,0.4,0.0000224,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.119373438,FALSE
0,1,1,0.000593246,0,0,0.68,0.0000224,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.294214149,FALSE
0,1,1,8.12802E-05,0,0,0.52,0.000084,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.038435156,FALSE
0,1,1,1.27207E-05,0,0,0.36,0.0000308,0,1,0.910714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003814554,TRUE
0,1,1,1.8668E-05,0,0,0.88,0.0001064,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006889824,TRUE
0,1,1,2.31285E-05,0,0,0.4,0.000056,0,1,0.732142857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008802817,TRUE
0,1,1,2.70934E-05,0,0,0.04,0.0000168,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010936833,TRUE
0,1,1,1.75116E-05,0,0,0.84,0.0000448,0,1,0.982142857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006261051,TRUE
0,1,1,2.21373E-05,0,0,0.6,0.0000448,1,1,0.821428571,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.008425553,TRUE
0,1,1,1.27207E-05,0,0,0.64,0.000028,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004988263,TRUE
0,1,1,1.68508E-05,0,0,0.92,0.0000532,1,1,0.857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006413481,TRUE
0,1,1,3.58492E-05,0,0,0.4,0.0000336,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.014471297,FALSE
0,1,1,9.74701E-06,0,0,0.76,0.00014,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003934592,TRUE
0,1,1,9.91221E-06,0,0,0.24,0.000056,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.004229925,TRUE
0,1,1,1.98244E-06,0,0,0.48,0.000112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000731663,TRUE
0,1,1,1.89984E-05,0,0,0.32,0.000168,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.007669121,TRUE
0,1,1,2.72586E-05,0,0,0.24,0.000056,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010374748,TRUE
0,1,1,6.77335E-06,0,0,0.72,0.000028,0,1,0.678571429,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002656088,TRUE
0,1,1,1.91636E-05,0,0,0.44,0.000056,1,1,0.821428571,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.007735809,TRUE
0,1,1,4.32833E-05,0,0,0.72,0.0000308,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.018470673,FALSE
0,1,1,6.01341E-05,0,0,0.4,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.024274434,FALSE
0,1,1,4.6257E-06,0,0,0.16,0.0000336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.001493811,TRUE
0,1,1,1.98244E-06,0,0,0.84,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000731663,TRUE
0,1,1,3.63448E-06,0,0,0,0.0000252,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001173709,TRUE
0,1,1,9.91222E-07,0,0,0.56,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000331535,TRUE
0,1,1,7.43416E-06,0,0,0,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002915219,TRUE
0,1,1,9.91222E-07,0,0,0.56,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000342967,TRUE
0,1,1,9.91222E-07,0,0,0.72,0.0000224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000331535,TRUE
0,1,1,1.32163E-06,0,0,0.88,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.000472532,TRUE
0,1,1,3.79968E-06,0,0,0.96,0.000028,0,1,0.964285714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001227059,TRUE
0,1,1,9.91222E-07,0,0,0.64,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.000365831,TRUE
0,1,1,5.45172E-06,0,0,0.44,0.000028,0,1,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001886318,TRUE
0,1,1,2.62674E-05,0,0,0.8,0.0000336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.010300439,TRUE
0,1,1,1.40423E-05,0,0,0.48,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005992394,TRUE
0,1,1,3.12235E-05,0,0,0.56,0.0000392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013684379,TRUE
0,1,1,8.57407E-05,0,0,0.36,0.000028,0,1,0.928571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.036588851,FALSE
0,1,1,4.29529E-06,0,0,0.6,0.000028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001733888,TRUE
0,1,1,2.04852E-05,0,0,0.92,0.0000336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.008978111,TRUE
0,1,1,0.00011746,0,0,0.48,0.0000616,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048769892,FALSE
0,1,1,1.80072E-05,0,0,0.44,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.007476678,TRUE
0,1,1,9.4166E-06,0,0,0.04,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004018429,TRUE
0,1,1,1.45379E-05,0,0,0.96,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006036217,TRUE
0,1,1,0,0,0,0.08,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.64,0.0000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.72,0.0000252,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.52,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.04,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.32,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.84,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE
0,1,1,1.65203E-07,0,0,0.76,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.6,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,1,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
0,1,1,1.65203E-07,0,0,0.2,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.12,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,4.9561E-07,0,0,0.92,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
0,1,1,1.65203E-07,0,0,0.16,0.0000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,4.9561E-07,0,0,0.48,0.0000168,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.64,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.8,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,5.28651E-06,0,0,0.2,0.0000392,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001402354,TRUE
0,1,1,4.47702E-05,0,0,0.48,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.021170584,FALSE
0,1,1,6.60815E-07,0,0,0.16,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.000228645,TRUE
0,1,1,1.65203E-07,0,0,0.52,0.000014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,2.90758E-05,0,0,0.4,0.0000672,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011066398,TRUE
0,1,1,1.65204E-06,0,0,0.08,0.0000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.000590665,TRUE
0,1,1,1.20599E-05,0,0,0.08,0.0000364,0,1,0.892857143,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00459004,TRUE
0,1,1,1.98244E-06,0,0,0.28,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000685934,TRUE
0,1,1,2.14765E-06,0,0,0.64,0.0000168,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000842174,TRUE
0,1,1,5.45172E-06,0,0,0.76,0.0000336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00207495,TRUE
0,1,1,1.98244E-06,0,0,0.72,0.0000168,0,1,0.857142857,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000731663,TRUE
0,1,1,2.14765E-06,0,0,0.2,0.0000336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000792635,TRUE
0,1,1,1.32163E-06,0,0,0.12,0.0000392,0,1,0.714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00041156,TRUE
0,1,1,1.28859E-05,0,0,0.4,0.0000392,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003715475,TRUE
0,1,1,5.78212E-06,0,0,0.76,0.0000336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002267392,TRUE
0,1,1,2.64326E-06,0,0,0.92,0.000028,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001036522,TRUE
0,1,1,1.15642E-06,0,0,0.48,0.0000168,0,1,0.839285714,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00033344,TRUE
0,1,1,4.29529E-06,0,0,0.56,0.0000224,0,1,0.714285714,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001387111,TRUE
0,1,1,4.7909E-06,0,0,0.88,0.0000224,0,1,0.767857143,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001823441,TRUE
0,1,1,2.64326E-06,0,0,0.2,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.000823121,TRUE
0,1,1,2.31285E-06,0,0,0.04,0.0000252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000853606,TRUE
0,1,1,1.48683E-06,0,0,0.04,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000531599,TRUE
0,1,1,1.15642E-06,0,0,0.68,0.000014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00038679,TRUE
0,1,1,1.68508E-05,0,0,0.32,0.0000168,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005636089,TRUE
0,1,1,3.63448E-06,0,0,0.6,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.001341382,TRUE
0,1,1,1.48683E-06,0,0,0.64,0.0000336,0,1,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000531599,TRUE
0,1,1,2.11461E-05,0,0,0.2,0.0000896,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.007560515,TRUE
0,1,1,8.1941E-05,0,0,0.84,0.0000896,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02835193,FALSE
0,1,1,3.13887E-06,0,0,0.96,0.0000308,0,1,0.767857143,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001194668,TRUE
0,1,1,8.75579E-06,0,0,0.88,0.0000336,0,1,0.785714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00323151,TRUE
0,1,1,6.44294E-06,0,0,0.28,0.0000336,0,1,0.678571429,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002229285,TRUE
0,1,1,4.13009E-06,0,0,0.72,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001571932,TRUE
0,1,1,7.26896E-06,0,0,1,0.000028,0,1,0.839285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002850436,TRUE
0,1,1,9.2514E-06,0,0,0.52,0.000028,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002774221,TRUE
0,1,1,4.04749E-05,0,0,0.96,0.000084,1,1,0.857142857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018205826,FALSE
0,1,1,3.55188E-05,0,0,0.88,0.0000392,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014337921,FALSE
0,1,1,6.37686E-05,0,0,0.88,0.0000672,1,1,0.892857143,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026477044,FALSE
0,1,1,7.59936E-05,0,0,1,0.0000196,0,1,0.946428571,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.033305896,FALSE
0,1,1,2.41197E-05,0,0,0.28,0.0000336,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010014633,TRUE
0,1,1,9.0862E-06,0,0,0.64,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003877431,TRUE
0,1,1,2.47805E-06,0,0,0.8,0.0000224,0,1,0.803571429,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00100032,TRUE
0,1,1,2.14765E-05,0,0,0.08,0.0000168,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008917139,TRUE
0,1,1,4.97263E-05,0,0,0.92,0.0000336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.022367157,FALSE
0,1,1,5.58388E-05,0,0,0.24,0.0000448,1,1,0.767857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.023828578,FALSE
0,1,1,0.000131832,0,0,0.68,0.0000896,1,1,0.785714286,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.059298976,FALSE
0,1,1,3.23799E-05,0,0,0.4,0.0000392,0,1,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014191208,FALSE
0,1,1,6.93855E-06,0,0,0.16,0.0000392,0,1,0.964285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002880922,TRUE
0,1,1,2.29633E-05,0,0,0.76,0.0000784,1,1,0.892857143,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00953448,TRUE
0,1,1,3.96489E-06,0,0,0.4,0.0000168,0,1,0.892857143,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001737699,TRUE
0,1,1,3.43623E-05,0,0,0.72,0.000084,1,1,0.875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.013871105,FALSE
